accident_id,timestamp,lat,lng,nearest_cluster,road_type,speed_limit,lane_count,traffic_density,weather,time_of_day,hour,day_of_week,is_weekend,month,nearby_defect_count_500m,defect_severity_index,risk_score,accident_severity_code,is_high_risk
ACC-PRG-29253,2026-01-25T13:51:00,25.44525,81.823323,Prayagraj Junction (Civil Lines side),Local Residential,25,1,Moderate,Dust Storm,Afternoon Off-Peak,13,6,1,1,23,10.0,0.3025,0,0
ACC-PRG-29254,2025-12-24T23:36:00,25.486417,81.933984,Rambagh Railway Station Area,Major Arterial,60,2,Moderate,Clear,Late Night,23,2,0,12,1,5.25,0.245,0,0
ACC-PRG-29255,2025-09-20T16:13:00,25.446184,81.895554,Shastri Bridge (Ganga),Bridge / Flyover,50,4,Moderate,Rain,Evening Rush,16,5,1,9,10,10.0,0.4225,0,0
ACC-PRG-29256,2026-05-21T14:21:00,25.441863,81.840708,Civil Lines,Local Residential,40,2,High,Dust Storm,Afternoon Off-Peak,14,3,0,5,24,10.0,0.3139,0,0
ACC-PRG-29257,2025-08-03T17:52:00,25.460156,81.851738,Katra / Allahabad Univ,Local Residential,30,1,High,Monsoon Overcast,Evening Rush,17,6,1,8,18,10.0,0.3564,0,0
ACC-PRG-29258,2025-10-09T11:52:00,25.512439,81.928342,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,Moderate,Clear,Afternoon Off-Peak,11,3,0,10,8,10.0,0.3065,0,0
ACC-PRG-29259,2025-12-09T14:45:00,25.456476,81.842234,MG Marg Corridor,Major Arterial,45,4,Moderate,Clear,Afternoon Off-Peak,14,1,0,12,27,10.0,0.2763,1,0
ACC-PRG-29260,2026-01-26T12:32:00,25.409403,81.769735,Jhalwa / IIIT-A Corridor,State Highway,45,2,Low,Dense Fog / Smog,Afternoon Off-Peak,12,0,0,1,1,1.5,0.2387,0,0
ACC-PRG-29261,2025-11-22T21:50:00,25.440671,81.86428,Georgetown,Local Residential,35,2,High,Clear,Late Night,21,5,1,11,13,10.0,0.2982,0,0
ACC-PRG-29262,2026-06-10T10:14:00,25.481455,81.711734,Naini Industrial Area,Suburban Arterial,60,2,High,Clear,Afternoon Off-Peak,10,2,0,6,0,0.0,0.1532,0,0
ACC-PRG-29263,2025-08-27T15:52:00,25.459865,81.827744,Civil Lines,Local Residential,40,1,Moderate,Monsoon Overcast,Afternoon Off-Peak,15,2,0,8,19,10.0,0.2464,0,0
ACC-PRG-29264,2025-03-11T07:54:00,25.428524,81.765646,Jhalwa / IIIT-A Corridor,State Highway,45,4,High,Clear,Morning Rush,7,1,0,3,10,10.0,0.3193,1,0
ACC-PRG-29265,2025-09-21T18:38:00,25.435345,81.899089,Shastri Bridge (Ganga),Bridge / Flyover,50,4,Low,Rain,Evening Rush,18,6,1,9,7,10.0,0.3838,0,0
ACC-PRG-29266,2025-06-18T23:57:00,25.444924,81.894205,Sangam / Daraganj,Local Residential,30,2,Congested,Clear,Late Night,23,2,0,6,11,10.0,0.3156,0,0
ACC-PRG-29267,2025-08-21T03:56:00,25.533023,81.862197,Phaphamau NH-19 Junction,National Highway,70,6,High,Dense Fog / Smog,Early Hours,3,3,0,8,8,10.0,0.5101,2,1
ACC-PRG-29268,2026-01-04T03:46:00,25.490768,81.854002,Teliyarganj / MNNIT Area,Local Residential,40,1,Moderate,Dense Fog / Smog,Early Hours,3,6,1,1,10,10.0,0.2247,0,0
ACC-PRG-29269,2025-09-21T20:56:00,25.383119,81.866953,Naini Industrial Area,State Highway,50,2,High,Rain,Evening Rush,20,6,1,9,9,10.0,0.5009,1,0
ACC-PRG-29270,2025-10-10T16:23:00,25.420256,81.82702,Kareli Urban Zone,Local Residential,30,2,High,Clear,Evening Rush,16,4,0,10,12,10.0,0.3004,0,0
ACC-PRG-29271,2025-06-15T23:52:00,25.450239,81.842278,Civil Lines,Dense Urban Street,40,2,Low,Clear,Late Night,23,6,1,6,25,10.0,0.1609,0,0
ACC-PRG-29272,2026-01-21T08:11:00,25.450091,81.7372,GT Road / Bamrauli Corridor,National Highway,65,6,Congested,Clear,Morning Rush,8,2,0,1,6,10.0,0.4338,0,0
ACC-PRG-29273,2025-10-30T22:59:00,25.435802,81.851616,Rambagh Railway Station Area,Dense Urban Street,30,2,Congested,Clear,Late Night,22,3,0,10,14,10.0,0.3613,0,0
ACC-PRG-29274,2026-05-27T20:06:00,25.419552,81.879024,Sangam / Daraganj,Local Residential,30,2,Moderate,Monsoon Overcast,Evening Rush,20,2,0,5,6,10.0,0.3297,1,0
ACC-PRG-29275,2026-04-16T05:58:00,25.498624,81.867726,Teliyarganj / MNNIT Area,Local Residential,40,2,Low,Clear,Early Hours,5,3,0,4,12,10.0,0.2497,0,0
ACC-PRG-29276,2025-03-15T08:31:00,25.422668,81.887267,Sangam / Daraganj,Dense Urban Street,30,2,High,Clear,Morning Rush,8,5,1,3,9,10.0,0.3029,0,0
ACC-PRG-29277,2026-06-22T21:50:00,25.437671,81.827273,MG Marg Corridor,Major Arterial,45,2,Moderate,Clear,Late Night,21,0,0,6,7,10.0,0.3196,0,0
ACC-PRG-29278,2026-07-19T19:07:00,25.501069,81.943018,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,6,Moderate,Rain,Evening Rush,19,6,1,7,3,5.0,0.4365,0,0
ACC-PRG-29279,2025-06-26T08:54:00,25.491997,81.864114,Teliyarganj / MNNIT Area,Dense Urban Street,40,1,High,Clear,Morning Rush,8,3,0,6,10,10.0,0.2564,0,0
ACC-PRG-29280,2025-12-25T11:45:00,25.431321,81.829336,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,2,Low,Clear,Afternoon Off-Peak,11,3,0,12,12,10.0,0.2209,0,0
ACC-PRG-29281,2025-08-21T02:42:00,25.535998,81.788114,Rambagh Railway Station Area,National Highway,80,4,Moderate,Clear,Early Hours,2,3,0,8,0,0.0,0.1632,0,0
ACC-PRG-29282,2025-04-06T02:30:00,25.470933,81.851177,Katra / Allahabad Univ,Local Residential,30,1,Low,Clear,Early Hours,2,6,1,4,3,6.75,0.2302,0,0
ACC-PRG-29283,2025-03-10T09:02:00,25.438339,81.738634,GT Road / Bamrauli Corridor,National Highway,65,4,High,Clear,Morning Rush,9,0,0,3,3,7.75,0.391,0,0
ACC-PRG-29284,2026-03-29T21:56:00,25.508616,81.860915,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,Moderate,Clear,Late Night,21,6,1,3,15,10.0,0.3459,1,0
ACC-PRG-29285,2025-09-13T19:27:00,25.358526,81.970908,Naini Industrial Area,Suburban Arterial,50,2,High,Rain,Evening Rush,19,5,1,9,0,0.0,0.2056,0,0
ACC-PRG-29286,2026-02-04T14:34:00,25.312688,81.879182,Civil Lines,National Highway,70,4,Low,Clear,Afternoon Off-Peak,14,2,0,2,0,0.0,0.1063,0,0
ACC-PRG-29287,2025-09-06T06:02:00,25.431102,81.878386,Sangam / Daraganj,Dense Urban Street,30,1,Moderate,Clear,Morning Rush,6,5,1,9,18,10.0,0.365,0,0
ACC-PRG-29288,2026-07-27T20:46:00,25.435591,81.883815,Sangam / Daraganj,Dense Urban Street,30,1,Congested,Clear,Evening Rush,20,0,0,7,24,10.0,0.3213,0,0
ACC-PRG-29289,2025-11-21T12:10:00,25.430818,81.853347,Georgetown,Local Residential,35,2,Low,Clear,Afternoon Off-Peak,12,4,0,11,7,10.0,0.1901,0,0
ACC-PRG-29290,2026-07-09T18:22:00,25.437575,81.847766,Rambagh Railway Station Area,Local Residential,30,2,High,Monsoon Overcast,Evening Rush,18,3,0,7,18,10.0,0.3878,1,0
ACC-PRG-29291,2026-06-16T12:14:00,25.461912,81.863114,Katra / Allahabad Univ,Local Residential,30,1,Moderate,Clear,Afternoon Off-Peak,12,1,0,6,9,10.0,0.2265,0,0
ACC-PRG-29292,2025-03-02T13:11:00,25.4413,81.850407,Rambagh Railway Station Area,Local Residential,30,1,Moderate,Clear,Afternoon Off-Peak,13,6,1,3,27,10.0,0.2838,0,0
ACC-PRG-29293,2025-09-24T05:49:00,25.426973,81.860626,Naini Old Bridge (Yamuna),Bridge / Flyover,35,4,Low,Monsoon Overcast,Early Hours,5,2,0,9,5,10.0,0.3022,0,0
ACC-PRG-29294,2025-05-02T23:19:00,25.4192,81.819902,Kareli Urban Zone,Dense Urban Street,30,1,High,Clear,Late Night,23,4,0,5,19,10.0,0.3957,0,0
ACC-PRG-29295,2025-01-25T12:42:00,25.509691,81.851123,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,Moderate,Clear,Afternoon Off-Peak,12,5,1,1,11,10.0,0.3345,0,0
ACC-PRG-29296,2025-04-29T14:49:00,25.407769,81.9893,GT Road / Bamrauli Corridor,National Highway,70,6,High,Clear,Afternoon Off-Peak,14,1,0,4,0,0.0,0.1413,0,0
ACC-PRG-29297,2025-03-08T01:45:00,25.466642,81.849025,Katra / Allahabad Univ,Dense Urban Street,30,2,High,Clear,Early Hours,1,5,1,3,8,10.0,0.253,0,0
ACC-PRG-29298,2026-05-06T22:47:00,25.435345,81.897657,Shastri Bridge (Ganga),Bridge / Flyover,50,2,High,Rain,Late Night,22,2,0,5,9,10.0,0.441,0,0
ACC-PRG-29299,2026-06-15T16:08:00,25.452545,81.848248,Katra / Allahabad Univ,Local Residential,30,1,High,Clear,Evening Rush,16,0,0,6,22,10.0,0.3685,1,0
ACC-PRG-29300,2026-02-13T09:53:00,25.457583,81.745891,GT Road / Bamrauli Corridor,National Highway,65,6,High,Clear,Morning Rush,9,4,0,2,1,3.0,0.2946,1,0
ACC-PRG-29301,2025-03-17T12:05:00,25.395559,81.857276,Naini Industrial Area,State Highway,50,4,High,Clear,Afternoon Off-Peak,12,0,0,3,3,7.0,0.3558,1,0
ACC-PRG-29302,2025-04-25T08:24:00,25.416897,81.818258,Kareli Urban Zone,Dense Urban Street,30,1,High,Clear,Morning Rush,8,4,0,4,14,10.0,0.3296,1,0
ACC-PRG-29303,2025-04-27T17:54:00,25.510995,81.854957,Curzon Bridge / Phaphamau,Bridge / Flyover,50,2,Low,Dust Storm,Evening Rush,17,6,1,4,13,10.0,0.4002,0,0
ACC-PRG-29304,2025-05-17T23:26:00,25.436096,81.745342,GT Road / Bamrauli Corridor,National Highway,65,4,Low,Clear,Late Night,23,5,1,5,1,1.75,0.2321,0,0
ACC-PRG-29305,2025-11-12T01:06:00,25.458009,81.856987,Georgetown,Dense Urban Street,35,2,Moderate,Clear,Early Hours,1,2,0,11,9,10.0,0.2944,0,0
ACC-PRG-29306,2026-03-16T18:00:00,25.447337,81.86012,Katra / Allahabad Univ,Local Residential,30,2,Moderate,Clear,Evening Rush,18,0,0,3,20,10.0,0.3235,1,0
ACC-PRG-29307,2025-02-17T04:36:00,25.469125,81.844304,Katra / Allahabad Univ,Dense Urban Street,30,1,Moderate,Clear,Early Hours,4,0,0,2,4,10.0,0.2289,0,0
ACC-PRG-29308,2025-05-09T07:52:00,25.464036,81.856039,Katra / Allahabad Univ,Local Residential,30,1,Moderate,Clear,Morning Rush,7,4,0,5,15,10.0,0.2777,0,0
ACC-PRG-29309,2025-11-08T04:36:00,25.489478,81.873856,Teliyarganj / MNNIT Area,Local Residential,40,1,Moderate,Clear,Early Hours,4,5,1,11,7,10.0,0.3713,0,0
ACC-PRG-29310,2025-11-06T07:36:00,25.540421,81.881762,Naini Industrial Area,Dense Urban Street,40,2,High,Clear,Morning Rush,7,3,0,11,1,3.5,0.2201,0,0
ACC-PRG-29311,2025-06-04T08:58:00,25.518988,81.935804,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,High,Clear,Morning Rush,8,2,0,6,8,10.0,0.3494,0,0
ACC-PRG-29312,2025-09-23T05:36:00,25.415711,81.812935,Kareli Urban Zone,Local Residential,30,2,Moderate,Monsoon Overcast,Early Hours,5,1,0,9,6,10.0,0.4228,0,0
ACC-PRG-29313,2025-06-22T23:49:00,25.451447,81.82383,Prayagraj Junction (Civil Lines side),Local Residential,25,1,Moderate,Clear,Late Night,23,6,1,6,21,10.0,0.268,1,0
ACC-PRG-29314,2026-03-30T10:08:00,25.458237,81.841234,Civil Lines,Local Residential,40,1,High,Clear,Afternoon Off-Peak,10,0,0,3,25,10.0,0.273,0,0
ACC-PRG-29315,2025-01-18T18:45:00,25.466503,81.987331,Naini Old Bridge (Yamuna),National Highway,70,6,Low,Dense Fog / Smog,Evening Rush,18,5,1,1,0,0.0,0.2595,0,0
ACC-PRG-29316,2025-10-14T19:20:00,25.505446,81.851515,Curzon Bridge / Phaphamau,Bridge / Flyover,50,2,High,Dense Fog / Smog,Evening Rush,19,1,0,10,6,10.0,0.4871,2,1
ACC-PRG-29317,2026-07-27T09:38:00,25.461375,81.858873,Katra / Allahabad Univ,Dense Urban Street,30,2,Moderate,Rain,Morning Rush,9,0,0,7,10,10.0,0.3746,0,0
ACC-PRG-29318,2025-02-21T18:18:00,25.455496,81.853569,Georgetown,Dense Urban Street,35,1,Moderate,Rain,Evening Rush,18,4,0,2,16,10.0,0.3712,0,0
ACC-PRG-29319,2026-02-23T17:55:00,25.497244,81.860815,Teliyarganj / MNNIT Area,Local Residential,40,2,Moderate,Clear,Evening Rush,17,0,0,2,18,10.0,0.2989,0,0
ACC-PRG-29320,2026-06-07T22:25:00,25.507994,81.94476,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,Moderate,Rain,Late Night,22,6,1,6,3,10.0,0.4727,0,0
ACC-PRG-29321,2025-02-06T19:41:00,25.421161,81.853152,Naini Old Bridge (Yamuna),Bridge / Flyover,35,4,Low,Clear,Evening Rush,19,3,0,2,18,10.0,0.3298,1,0
ACC-PRG-29322,2025-08-02T05:09:00,25.440886,81.747699,GT Road / Bamrauli Corridor,National Highway,65,6,Moderate,Rain,Early Hours,5,5,1,8,6,10.0,0.4637,0,0
ACC-PRG-29323,2026-01-02T23:21:00,25.427892,81.873697,Sangam / Daraganj,Local Residential,30,1,Low,Dense Fog / Smog,Late Night,23,4,0,1,8,10.0,0.4032,0,0
ACC-PRG-29324,2025-09-23T14:36:00,25.488516,81.861446,Teliyarganj / MNNIT Area,Dense Urban Street,40,2,High,Rain,Afternoon Off-Peak,14,1,0,9,17,10.0,0.2851,0,0
ACC-PRG-29325,2025-10-06T06:17:00,25.511519,81.931659,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,6,High,Clear,Morning Rush,6,0,0,10,11,10.0,0.4359,0,0
ACC-PRG-29326,2025-02-23T19:26:00,25.314844,81.790263,Shastri Bridge (Ganga),National Highway,70,6,Moderate,Clear,Evening Rush,19,6,1,2,0,0.0,0.1232,0,0
ACC-PRG-29327,2025-03-08T21:24:00,25.452707,81.86525,Georgetown,Local Residential,35,1,High,Rain,Late Night,21,5,1,3,14,10.0,0.3477,0,0
ACC-PRG-29328,2025-06-09T00:33:00,25.418695,81.761498,Jhalwa / IIIT-A Corridor,Suburban Arterial,45,2,High,Clear,Early Hours,0,0,0,6,8,10.0,0.2593,0,0
ACC-PRG-29329,2026-03-19T09:23:00,25.531757,81.867032,Phaphamau NH-19 Junction,National Highway,70,4,High,Clear,Morning Rush,9,3,0,3,10,10.0,0.3199,0,0
ACC-PRG-29330,2025-03-28T03:58:00,25.420829,81.849126,Naini Old Bridge (Yamuna),Bridge / Flyover,35,4,Moderate,Rain,Early Hours,3,4,0,3,12,10.0,0.3861,0,0
ACC-PRG-29331,2026-03-28T20:51:00,25.445802,81.895359,Shastri Bridge (Ganga),Bridge / Flyover,50,2,High,Rain,Evening Rush,20,5,1,3,10,10.0,0.4823,2,1
ACC-PRG-29332,2025-01-31T15:53:00,25.524838,81.871181,Phaphamau NH-19 Junction,National Highway,70,6,High,Clear,Afternoon Off-Peak,15,4,0,1,14,10.0,0.3292,1,0
ACC-PRG-29333,2026-04-29T12:38:00,25.443197,81.856716,Georgetown,Dense Urban Street,35,2,Low,Monsoon Overcast,Afternoon Off-Peak,12,2,0,4,31,10.0,0.25,0,0
ACC-PRG-29334,2025-08-24T04:52:00,25.450995,81.853425,Katra / Allahabad Univ,Local Residential,30,2,Moderate,Rain,Early Hours,4,6,1,8,22,10.0,0.3921,0,0
ACC-PRG-29335,2025-05-28T15:29:00,25.410352,81.845695,Naini Old Bridge (Yamuna),Bridge / Flyover,35,2,Low,Rain,Afternoon Off-Peak,15,2,0,5,4,10.0,0.3311,0,0
ACC-PRG-29336,2025-04-16T13:23:00,25.468633,81.743254,GT Road / Bamrauli Corridor,National Highway,65,6,High,Clear,Afternoon Off-Peak,13,2,0,4,1,0.75,0.2327,0,0
ACC-PRG-29337,2025-08-13T18:38:00,25.320066,81.894757,Jhalwa / IIIT-A Corridor,Suburban Arterial,60,2,High,Dense Fog / Smog,Evening Rush,18,2,0,8,0,0.0,0.2824,0,0
ACC-PRG-29338,2026-04-24T02:32:00,25.426379,81.878896,Sangam / Daraganj,Local Residential,30,2,Moderate,Clear,Early Hours,2,4,0,4,14,10.0,0.258,0,0
ACC-PRG-29339,2026-06-13T03:04:00,25.436221,81.892472,Shastri Bridge (Ganga),Bridge / Flyover,50,4,Congested,Clear,Early Hours,3,5,1,6,15,10.0,0.2995,0,0
ACC-PRG-29340,2026-03-29T11:48:00,25.40327,81.870272,Naini Industrial Area,State Highway,50,2,Low,Monsoon Overcast,Afternoon Off-Peak,11,6,1,3,3,6.75,0.2903,1,0
ACC-PRG-29341,2025-12-19T23:58:00,25.422155,81.843187,Rambagh Railway Station Area,Local Residential,30,2,Moderate,Rain,Late Night,23,4,0,12,4,10.0,0.4144,0,0
ACC-PRG-29342,2026-04-19T22:54:00,25.495433,81.862224,Teliyarganj / MNNIT Area,Dense Urban Street,40,1,Moderate,Monsoon Overcast,Late Night,22,6,1,4,16,10.0,0.2939,0,0
ACC-PRG-29343,2025-12-05T19:14:00,25.446271,81.832082,Civil Lines,Local Residential,40,1,Moderate,Dense Fog / Smog,Evening Rush,19,4,0,12,36,10.0,0.335,0,0
ACC-PRG-29344,2025-06-10T00:12:00,25.447208,81.749317,GT Road / Bamrauli Corridor,National Highway,65,4,High,Clear,Early Hours,0,1,0,6,3,8.5,0.3348,0,0
ACC-PRG-29345,2026-03-26T17:03:00,25.434276,81.885344,Sangam / Daraganj,Dense Urban Street,30,1,Moderate,Clear,Evening Rush,17,3,0,3,25,10.0,0.2708,0,0
ACC-PRG-29346,2025-07-24T09:17:00,25.486735,81.791551,NH-19 Bypass (Varanasi-Kanpur),Dense Urban Street,30,2,Congested,Rain,Morning Rush,9,3,0,7,0,0.0,0.1979,0,0
ACC-PRG-29347,2025-08-20T09:22:00,25.511598,81.87228,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,Congested,Clear,Morning Rush,9,2,0,8,8,10.0,0.3976,0,0
ACC-PRG-29348,2025-11-21T22:25:00,25.492597,81.868885,Teliyarganj / MNNIT Area,Dense Urban Street,40,1,Moderate,Clear,Late Night,22,4,0,11,10,10.0,0.2828,0,0
ACC-PRG-29349,2026-02-26T13:50:00,25.499128,81.848676,Teliyarganj / MNNIT Area,Local Residential,40,2,Moderate,Clear,Afternoon Off-Peak,13,3,0,2,4,10.0,0.2434,0,0
ACC-PRG-29350,2026-08-04T06:01:00,25.477396,81.864129,Teliyarganj / MNNIT Area,Local Residential,40,1,High,Clear,Morning Rush,6,1,0,8,1,2.0,0.1852,0,0
ACC-PRG-29351,2026-03-21T20:14:00,25.462125,81.839883,Civil Lines,Local Residential,40,2,High,Clear,Evening Rush,20,5,1,3,14,10.0,0.2651,0,0
ACC-PRG-29352,2025-04-13T07:41:00,25.457156,81.857665,Katra / Allahabad Univ,Dense Urban Street,30,2,High,Clear,Morning Rush,7,6,1,4,10,10.0,0.2527,1,0
ACC-PRG-29353,2025-10-02T05:50:00,25.459773,81.864217,Katra / Allahabad Univ,Local Residential,30,1,Moderate,Clear,Early Hours,5,3,0,10,7,10.0,0.2238,0,0
ACC-PRG-29354,2025-12-03T12:52:00,25.359267,81.735138,Rambagh Railway Station Area,Suburban Arterial,60,4,Moderate,Clear,Afternoon Off-Peak,12,2,0,12,0,0.0,0.2524,0,0
ACC-PRG-29355,2025-09-24T13:15:00,25.434258,81.887924,Sangam / Daraganj,Dense Urban Street,30,2,Low,Rain,Afternoon Off-Peak,13,2,0,9,20,10.0,0.3687,0,0
ACC-PRG-29356,2025-02-16T12:41:00,25.425848,81.823315,Kareli Urban Zone,Local Residential,30,1,High,Clear,Afternoon Off-Peak,12,6,1,2,10,10.0,0.2882,0,0
ACC-PRG-29357,2025-12-25T07:08:00,25.419845,81.882505,Sangam / Daraganj,Dense Urban Street,30,2,Moderate,Dense Fog / Smog,Morning Rush,7,3,0,12,7,10.0,0.3907,0,0
ACC-PRG-29358,2026-04-25T13:08:00,25.423818,81.819504,Kareli Urban Zone,Dense Urban Street,30,2,Moderate,Clear,Afternoon Off-Peak,13,5,1,4,10,10.0,0.2945,0,0
ACC-PRG-29359,2026-05-05T00:21:00,25.42658,81.799615,Kareli Urban Zone,Dense Urban Street,30,2,Moderate,Clear,Early Hours,0,1,0,5,1,6.0,0.2156,0,0
ACC-PRG-29360,2025-08-07T09:11:00,25.426498,81.849673,Rambagh Railway Station Area,Dense Urban Street,30,1,Low,Rain,Morning Rush,9,3,0,8,13,10.0,0.358,0,0
ACC-PRG-29361,2026-03-24T05:31:00,25.456491,81.829451,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,2,Low,Clear,Early Hours,5,1,0,3,25,10.0,0.2496,0,0
ACC-PRG-29362,2025-06-07T00:47:00,25.43657,81.877773,Sangam / Daraganj,Local Residential,30,2,Moderate,Clear,Early Hours,0,5,1,6,15,10.0,0.2671,0,0
ACC-PRG-29363,2026-06-05T05:13:00,25.452755,81.751291,GT Road / Bamrauli Corridor,National Highway,65,4,Low,Clear,Early Hours,5,4,0,6,3,5.75,0.3821,0,0
ACC-PRG-29364,2025-06-25T13:23:00,25.448969,81.878257,Georgetown,Dense Urban Street,35,1,Moderate,Rain,Afternoon Off-Peak,13,2,0,6,5,10.0,0.2717,1,0
ACC-PRG-29365,2025-07-17T08:32:00,25.504717,81.931019,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,6,Moderate,Dense Fog / Smog,Morning Rush,8,3,0,7,10,10.0,0.5421,1,0
ACC-PRG-29366,2026-05-03T00:38:00,25.485408,81.875282,Teliyarganj / MNNIT Area,Local Residential,40,2,High,Clear,Early Hours,0,6,1,5,1,5.25,0.1622,0,0
ACC-PRG-29367,2026-04-10T01:38:00,25.438151,81.891214,Shastri Bridge (Ganga),Bridge / Flyover,50,2,Low,Clear,Early Hours,1,4,0,4,15,10.0,0.2817,0,0
ACC-PRG-29368,2026-06-25T22:13:00,25.435151,81.853576,Rambagh Railway Station Area,Local Residential,30,2,High,Clear,Late Night,22,3,0,6,10,10.0,0.3773,1,0
ACC-PRG-29369,2025-04-07T16:49:00,25.526974,81.741589,Naini Industrial Area,Dense Urban Street,40,2,Moderate,Clear,Evening Rush,16,0,0,4,0,0.0,0.0769,0,0
ACC-PRG-29370,2026-04-06T16:15:00,25.359221,81.975559,Katra / Allahabad Univ,Dense Urban Street,40,2,High,Clear,Evening Rush,16,0,0,4,0,0.0,0.1754,0,0
ACC-PRG-29371,2026-04-26T12:27:00,25.442783,81.849967,Georgetown,Dense Urban Street,35,1,Low,Clear,Afternoon Off-Peak,12,6,1,4,30,10.0,0.2777,0,0
ACC-PRG-29372,2026-07-03T15:05:00,25.417041,81.956475,Georgetown,State Highway,50,2,Moderate,Clear,Afternoon Off-Peak,15,4,0,7,0,0.0,0.1066,0,0
ACC-PRG-29373,2026-04-04T11:19:00,25.413734,81.8369,Naini Old Bridge (Yamuna),Bridge / Flyover,35,4,High,Clear,Afternoon Off-Peak,11,5,1,4,0,0.0,0.1958,0,0
ACC-PRG-29374,2026-06-01T10:45:00,25.515462,81.930965,NH-19 Bypass (Varanasi-Kanpur),National Highway,80,4,Moderate,Clear,Afternoon Off-Peak,10,0,0,6,7,10.0,0.352,0,0
ACC-PRG-29375,2025-10-05T08:14:00,25.385934,81.859027,Naini Industrial Area,State Highway,50,4,Low,Clear,Morning Rush,8,6,1,10,8,10.0,0.3151,0,0
ACC-PRG-29376,2026-05-16T16:16:00,25.531948,81.819359,GT Road / Bamrauli Corridor,National Highway,70,4,Moderate,Clear,Evening Rush,16,5,1,5,0,0.0,0.2407,0,0
ACC-PRG-29377,2025-11-08T05:42:00,25.510396,81.850687,Curzon Bridge / Phaphamau,Bridge / Flyover,50,2,Low,Clear,Early Hours,5,5,1,11,14,10.0,0.3284,0,0
ACC-PRG-29378,2025-08-10T17:52:00,25.46408,81.733295,GT Road / Bamrauli Corridor,National Highway,65,4,Moderate,Monsoon Overcast,Evening Rush,17,6,1,8,2,5.25,0.4226,0,0
ACC-PRG-29379,2026-05-24T06:07:00,25.448852,81.84548,Rambagh Railway Station Area,Local Residential,30,1,Moderate,Dust Storm,Morning Rush,6,6,1,5,30,10.0,0.339,1,0
ACC-PRG-29380,2025-12-17T00:52:00,25.464025,81.857473,Katra / Allahabad Univ,Dense Urban Street,30,2,Moderate,Dense Fog / Smog,Early Hours,0,2,0,12,11,10.0,0.3838,0,0
ACC-PRG-29381,2025-09-26T00:29:00,25.506516,81.864169,Teliyarganj / MNNIT Area,Local Residential,40,2,Moderate,Rain,Early Hours,0,4,0,9,7,10.0,0.2963,1,0
ACC-PRG-29382,2026-05-02T09:26:00,25.447466,81.829691,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,1,Moderate,Clear,Morning Rush,9,5,1,5,32,10.0,0.3367,1,0
ACC-PRG-29383,2025-02-12T04:51:00,25.458623,81.852137,Katra / Allahabad Univ,Local Residential,30,2,Moderate,Rain,Early Hours,4,2,0,2,19,10.0,0.2792,0,0
ACC-PRG-29384,2026-07-27T01:12:00,25.443332,81.871437,Rambagh Railway Station Area,Local Residential,30,1,High,Rain,Early Hours,1,0,0,7,8,10.0,0.3697,0,0
ACC-PRG-29385,2025-11-21T23:22:00,25.455764,81.831065,Civil Lines,Dense Urban Street,40,2,Moderate,Clear,Late Night,23,4,0,11,28,10.0,0.2162,0,0
ACC-PRG-29386,2025-01-09T13:36:00,25.44204,81.890197,Shastri Bridge (Ganga),Bridge / Flyover,50,2,Congested,Clear,Afternoon Off-Peak,13,3,0,1,15,10.0,0.226,0,0
ACC-PRG-29387,2025-05-28T13:13:00,25.45827,81.830912,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,1,Congested,Clear,Afternoon Off-Peak,13,2,0,5,18,10.0,0.2764,0,0
ACC-PRG-29388,2026-02-23T05:38:00,25.446046,81.840837,MG Marg Corridor,Suburban Arterial,45,4,High,Clear,Early Hours,5,0,0,2,29,10.0,0.3118,0,0
ACC-PRG-29389,2025-04-18T20:10:00,25.420809,81.862476,Naini Old Bridge (Yamuna),Bridge / Flyover,35,4,Moderate,Clear,Evening Rush,20,4,0,4,7,10.0,0.4088,0,0
ACC-PRG-29390,2026-04-29T20:13:00,25.410219,81.892509,Phaphamau NH-19 Junction,Local Residential,40,2,Moderate,Rain,Evening Rush,20,2,0,4,1,5.25,0.2987,0,0
ACC-PRG-29391,2025-08-31T09:56:00,25.449528,81.822546,Prayagraj Junction (Civil Lines side),Dense Urban Street,25,1,Moderate,Monsoon Overcast,Morning Rush,9,6,1,8,22,10.0,0.2943,1,0
ACC-PRG-29392,2025-09-19T14:36:00,25.421327,81.861306,Naini Old Bridge (Yamuna),Bridge / Flyover,35,2,Moderate,Monsoon Overcast,Afternoon Off-Peak,14,4,0,9,9,10.0,0.396,0,0
ACC-PRG-29393,2025-02-06T07:57:00,25.510652,81.861242,Curzon Bridge / Phaphamau,Bridge / Flyover,50,4,High,Monsoon Overcast,Morning Rush,7,3,0,2,16,10.0,0.3963,0,0
