id,defect_type,lat,lng,nearest_cluster,severity,status,department_id,photo_url,created_at,resolved_at,is_active
REP-PRG-11201,Streetlight Defect,25.380627,81.862827,Naini Industrial Area,Low,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11201.jpg,2026-05-01T20:53:59,2026-05-12T20:53:59,0
REP-PRG-11202,Pothole,25.462388,81.848724,MG Marg Corridor,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11202.jpg,2026-04-12T21:30:14,,1
REP-PRG-11203,Drainage Issues,25.407603,81.861638,Naini Old Bridge (Yamuna),Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11203.jpg,2026-03-08T14:11:04,,1
REP-PRG-11204,Streetlight Defect,25.453491,81.818814,Prayagraj Junction (Civil Lines side),Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11204.jpg,2026-01-23T19:33:11,,1
REP-PRG-11205,Streetlight Defect,25.45355,81.840303,Prayagraj Junction (Civil Lines side),Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11205.jpg,2026-02-03T02:10:32,,1
REP-PRG-11206,Garbage Accumulation,25.45102,81.84766,Katra / Allahabad Univ,Critical,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11206.jpg,2026-03-10T06:18:58,,1
REP-PRG-11207,Streetlight Defect,25.468141,81.857172,Katra / Allahabad Univ,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11207.jpg,2026-05-06T13:30:26,,1
REP-PRG-11208,Pothole,25.514412,81.932725,NH-19 Bypass (Varanasi-Kanpur),Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11208.jpg,2026-01-11T01:07:16,,1
REP-PRG-11209,Pothole,25.463126,81.844388,Katra / Allahabad Univ,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11209.jpg,2026-05-07T09:29:06,,1
REP-PRG-11210,Pothole,25.518379,81.939357,NH-19 Bypass (Varanasi-Kanpur),High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11210.jpg,2026-05-07T12:05:44,,1
REP-PRG-11211,Pothole,25.416165,81.854652,Naini Old Bridge (Yamuna),Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11211.jpg,2026-02-16T14:07:38,,1
REP-PRG-11212,Garbage Accumulation,25.434751,81.832114,Prayagraj Junction (Civil Lines side),Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11212.jpg,2026-02-25T05:14:46,,1
REP-PRG-11213,Streetlight Defect,25.457176,81.834402,Civil Lines,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11213.jpg,2026-01-20T16:57:44,,1
REP-PRG-11214,Garbage Accumulation,25.448495,81.845327,Rambagh Railway Station Area,Critical,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11214.jpg,2026-06-24T12:26:29,,1
REP-PRG-11215,Pothole,25.496517,81.854843,Teliyarganj / MNNIT Area,Critical,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11215.jpg,2026-03-24T13:35:55,,1
REP-PRG-11216,Pothole,25.452412,81.833505,Civil Lines,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11216.jpg,2026-04-28T06:52:39,,1
REP-PRG-11217,Streetlight Defect,25.461802,81.852044,Katra / Allahabad Univ,Low,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11217.jpg,2026-06-18T06:39:34,2026-06-27T06:39:34,0
REP-PRG-11218,Drainage Issues,25.418948,81.826608,Kareli Urban Zone,Critical,Resolved,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11218.jpg,2026-05-26T12:42:30,2026-05-31T12:42:30,0
REP-PRG-11219,Garbage Accumulation,25.445506,81.825147,MG Marg Corridor,Moderate,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11219.jpg,2026-01-20T03:55:16,,1
REP-PRG-11220,Pothole,25.505997,81.874052,Teliyarganj / MNNIT Area,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11220.jpg,2026-04-13T11:14:50,,1
REP-PRG-11221,Drainage Issues,25.442262,81.840418,Civil Lines,Low,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11221.jpg,2026-03-15T07:33:45,,1
REP-PRG-11222,Pothole,25.413976,81.857108,Naini Old Bridge (Yamuna),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11222.jpg,2026-03-22T05:58:23,,1
REP-PRG-11223,Pothole,25.420354,81.853125,Naini Old Bridge (Yamuna),Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11223.jpg,2026-02-22T01:49:35,,1
REP-PRG-11224,Drainage Issues,25.50373,81.924476,NH-19 Bypass (Varanasi-Kanpur),Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11224.jpg,2026-04-19T11:17:05,,1
REP-PRG-11225,Garbage Accumulation,25.44267,81.733345,GT Road / Bamrauli Corridor,High,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11225.jpg,2026-04-20T11:23:02,,1
REP-PRG-11226,Streetlight Defect,25.448463,81.832274,MG Marg Corridor,Critical,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11226.jpg,2026-06-15T13:38:45,,1
REP-PRG-11227,Streetlight Defect,25.444956,81.859898,Rambagh Railway Station Area,High,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11227.jpg,2026-04-30T23:55:25,,1
REP-PRG-11228,Drainage Issues,25.42536,81.881915,Sangam / Daraganj,Moderate,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11228.jpg,2026-02-02T18:56:15,,1
REP-PRG-11229,Streetlight Defect,25.528997,81.868776,Phaphamau NH-19 Junction,Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11229.jpg,2026-01-20T09:38:30,,1
REP-PRG-11230,Pothole,25.447608,81.833941,Prayagraj Junction (Civil Lines side),Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11230.jpg,2026-06-20T04:41:51,,1
REP-PRG-11231,Pothole,25.463858,81.845099,Katra / Allahabad Univ,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11231.jpg,2026-01-05T12:08:53,,1
REP-PRG-11232,Pothole,25.516953,81.937098,NH-19 Bypass (Varanasi-Kanpur),Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11232.jpg,2026-01-22T23:09:18,,1
REP-PRG-11233,Pothole,25.438894,81.859304,Georgetown,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11233.jpg,2026-04-27T06:42:44,,1
REP-PRG-11234,Pothole,25.465467,81.853325,Katra / Allahabad Univ,Critical,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11234.jpg,2026-02-24T14:44:19,,1
REP-PRG-11235,Garbage Accumulation,25.438584,81.898911,Sangam / Daraganj,High,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11235.jpg,2026-01-28T23:47:38,,1
REP-PRG-11236,Pothole,25.446312,81.823852,Civil Lines,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11236.jpg,2026-05-04T00:45:14,,1
REP-PRG-11237,Drainage Issues,25.494431,81.868773,Teliyarganj / MNNIT Area,Critical,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11237.jpg,2026-05-05T19:01:28,,1
REP-PRG-11238,Garbage Accumulation,25.426153,81.781626,Jhalwa / IIIT-A Corridor,Critical,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11238.jpg,2026-03-19T11:11:26,,1
REP-PRG-11239,Pothole,25.407291,81.860543,Naini Old Bridge (Yamuna),Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11239.jpg,2026-06-28T14:51:10,,1
REP-PRG-11240,Pothole,25.447753,81.848655,Civil Lines,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11240.jpg,2026-04-23T06:47:38,,1
REP-PRG-11241,Pothole,25.52794,81.851867,Curzon Bridge / Phaphamau,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11241.jpg,2026-04-19T08:47:39,,1
REP-PRG-11242,Pothole,25.380604,81.871877,Naini Industrial Area,Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11242.jpg,2026-05-06T01:09:59,,1
REP-PRG-11243,Drainage Issues,25.449503,81.834537,Civil Lines,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11243.jpg,2026-05-26T22:15:45,,1
REP-PRG-11244,Pothole,25.449203,81.822643,MG Marg Corridor,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11244.jpg,2026-04-21T23:08:04,,1
REP-PRG-11245,Garbage Accumulation,25.439389,81.842482,Rambagh Railway Station Area,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11245.jpg,2026-03-16T09:20:51,,1
REP-PRG-11246,Pothole,25.435555,81.859549,Rambagh Railway Station Area,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11246.jpg,2026-06-24T01:45:50,,1
REP-PRG-11247,Garbage Accumulation,25.514948,81.871506,Phaphamau NH-19 Junction,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11247.jpg,2026-03-23T04:08:36,,1
REP-PRG-11248,Pothole,25.427768,81.877762,Sangam / Daraganj,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11248.jpg,2026-01-31T02:00:52,,1
REP-PRG-11249,Streetlight Defect,25.434323,81.77272,Jhalwa / IIIT-A Corridor,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11249.jpg,2026-02-20T01:05:04,,1
REP-PRG-11250,Streetlight Defect,25.432565,81.777745,Jhalwa / IIIT-A Corridor,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11250.jpg,2026-06-25T20:20:53,,1
REP-PRG-11251,Pothole,25.50735,81.925102,NH-19 Bypass (Varanasi-Kanpur),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11251.jpg,2026-04-18T07:45:24,,1
REP-PRG-11252,Garbage Accumulation,25.419319,81.763397,Jhalwa / IIIT-A Corridor,High,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11252.jpg,2026-06-09T15:32:39,,1
REP-PRG-11253,Garbage Accumulation,25.468593,81.868957,Georgetown,Low,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11253.jpg,2026-02-14T15:15:46,,1
REP-PRG-11254,Streetlight Defect,25.428191,81.87942,Shastri Bridge (Ganga),Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11254.jpg,2026-05-07T19:03:20,,1
REP-PRG-11255,Pothole,25.528855,81.869378,Phaphamau NH-19 Junction,Low,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11255.jpg,2026-03-08T20:59:58,,1
REP-PRG-11256,Pothole,25.443391,81.88796,Shastri Bridge (Ganga),High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11256.jpg,2026-01-17T20:17:47,,1
REP-PRG-11257,Pothole,25.448996,81.742623,GT Road / Bamrauli Corridor,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11257.jpg,2026-05-05T17:23:13,,1
REP-PRG-11258,Garbage Accumulation,25.420687,81.802246,Kareli Urban Zone,High,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11258.jpg,2026-05-23T17:44:20,,1
REP-PRG-11259,Drainage Issues,25.416162,81.848189,Naini Old Bridge (Yamuna),High,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11259.jpg,2026-01-27T09:50:08,,1
REP-PRG-11260,Garbage Accumulation,25.511402,81.953882,NH-19 Bypass (Varanasi-Kanpur),Critical,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11260.jpg,2026-01-29T06:13:48,,1
REP-PRG-11261,Garbage Accumulation,25.38794,81.862492,Naini Industrial Area,Low,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11261.jpg,2026-06-11T12:17:54,,1
REP-PRG-11262,Drainage Issues,25.519374,81.861862,Curzon Bridge / Phaphamau,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11262.jpg,2026-04-25T02:25:08,,1
REP-PRG-11263,Garbage Accumulation,25.442861,81.852855,Rambagh Railway Station Area,Low,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11263.jpg,2026-03-27T13:00:58,,1
REP-PRG-11264,Drainage Issues,25.401452,81.855953,Naini Industrial Area,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11264.jpg,2026-01-02T16:55:54,,1
REP-PRG-11265,Pothole,25.443289,81.840589,Rambagh Railway Station Area,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11265.jpg,2026-04-06T23:06:36,,1
REP-PRG-11266,Streetlight Defect,25.432444,81.762651,Jhalwa / IIIT-A Corridor,Moderate,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11266.jpg,2026-05-16T23:21:15,,1
REP-PRG-11267,Pothole,25.521661,81.862639,Phaphamau NH-19 Junction,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11267.jpg,2026-04-29T02:47:33,2026-05-13T02:47:33,0
REP-PRG-11268,Drainage Issues,25.435807,81.777348,Jhalwa / IIIT-A Corridor,Moderate,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11268.jpg,2026-05-13T10:32:00,,1
REP-PRG-11269,Pothole,25.420034,81.880439,Sangam / Daraganj,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11269.jpg,2026-04-22T10:14:16,,1
REP-PRG-11270,Garbage Accumulation,25.486323,81.852932,Teliyarganj / MNNIT Area,High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11270.jpg,2026-05-28T10:06:17,,1
REP-PRG-11271,Drainage Issues,25.445264,81.825532,Prayagraj Junction (Civil Lines side),Moderate,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11271.jpg,2026-06-30T04:09:22,,1
REP-PRG-11272,Garbage Accumulation,25.464414,81.862464,Georgetown,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11272.jpg,2026-03-14T03:12:58,,1
REP-PRG-11273,Garbage Accumulation,25.406979,81.850482,Naini Old Bridge (Yamuna),Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11273.jpg,2026-05-21T06:43:56,,1
REP-PRG-11274,Garbage Accumulation,25.518171,81.946708,NH-19 Bypass (Varanasi-Kanpur),Critical,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11274.jpg,2026-04-14T15:10:59,,1
REP-PRG-11275,Pothole,25.432312,81.843961,Georgetown,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11275.jpg,2026-02-03T02:56:59,,1
REP-PRG-11276,Pothole,25.459968,81.862117,Georgetown,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11276.jpg,2026-03-30T07:08:40,,1
REP-PRG-11277,Pothole,25.432054,81.894277,Shastri Bridge (Ganga),Critical,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11277.jpg,2026-03-08T16:47:12,,1
REP-PRG-11278,Garbage Accumulation,25.423914,81.859027,Georgetown,Critical,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11278.jpg,2026-01-16T21:34:47,,1
REP-PRG-11279,Streetlight Defect,25.462623,81.862394,Katra / Allahabad Univ,Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11279.jpg,2026-06-16T12:32:31,,1
REP-PRG-11280,Pothole,25.501889,81.930685,NH-19 Bypass (Varanasi-Kanpur),High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11280.jpg,2026-03-03T05:10:30,,1
REP-PRG-11281,Pothole,25.517597,81.867043,Phaphamau NH-19 Junction,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11281.jpg,2026-05-27T13:05:46,,1
REP-PRG-11282,Streetlight Defect,25.484837,81.859735,Teliyarganj / MNNIT Area,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11282.jpg,2026-05-30T15:00:38,,1
REP-PRG-11283,Streetlight Defect,25.420033,81.775209,Jhalwa / IIIT-A Corridor,Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11283.jpg,2026-04-16T10:59:00,,1
REP-PRG-11284,Pothole,25.436868,81.878123,Sangam / Daraganj,Critical,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11284.jpg,2026-04-25T10:50:33,,1
REP-PRG-11285,Garbage Accumulation,25.428306,81.758411,Jhalwa / IIIT-A Corridor,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11285.jpg,2026-04-12T17:36:02,,1
REP-PRG-11286,Streetlight Defect,25.437103,81.847598,Rambagh Railway Station Area,Critical,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11286.jpg,2026-05-06T23:10:46,,1
REP-PRG-11287,Pothole,25.459966,81.881104,Shastri Bridge (Ganga),Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11287.jpg,2026-02-04T02:41:04,,1
REP-PRG-11288,Pothole,25.458713,81.835975,Prayagraj Junction (Civil Lines side),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11288.jpg,2026-02-11T04:21:12,,1
REP-PRG-11289,Drainage Issues,25.430245,81.784069,Jhalwa / IIIT-A Corridor,Low,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11289.jpg,2026-01-29T12:24:02,,1
REP-PRG-11290,Streetlight Defect,25.430977,81.773113,Jhalwa / IIIT-A Corridor,Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11290.jpg,2026-04-06T19:06:07,,1
REP-PRG-11291,Pothole,25.427575,81.779789,Jhalwa / IIIT-A Corridor,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11291.jpg,2026-02-07T05:28:03,,1
REP-PRG-11292,Pothole,25.458772,81.734995,GT Road / Bamrauli Corridor,Critical,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11292.jpg,2026-02-25T14:39:56,,1
REP-PRG-11293,Pothole,25.428946,81.846376,Rambagh Railway Station Area,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11293.jpg,2026-01-12T23:12:12,,1
REP-PRG-11294,Streetlight Defect,25.4331,81.847492,Rambagh Railway Station Area,Moderate,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11294.jpg,2026-04-08T01:18:09,2026-04-21T01:18:09,0
REP-PRG-11295,Garbage Accumulation,25.4279,81.851342,Naini Old Bridge (Yamuna),Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11295.jpg,2026-04-27T00:21:01,,1
REP-PRG-11296,Drainage Issues,25.417657,81.855464,Naini Old Bridge (Yamuna),Moderate,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11296.jpg,2026-06-21T06:42:15,,1
REP-PRG-11297,Pothole,25.456787,81.722025,GT Road / Bamrauli Corridor,Critical,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11297.jpg,2026-01-13T00:07:57,,1
REP-PRG-11298,Streetlight Defect,25.455146,81.85669,Katra / Allahabad Univ,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11298.jpg,2026-05-28T06:56:29,,1
REP-PRG-11299,Streetlight Defect,25.454601,81.855065,Georgetown,Low,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11299.jpg,2026-02-20T06:31:34,,1
REP-PRG-11300,Drainage Issues,25.433988,81.842958,MG Marg Corridor,Moderate,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11300.jpg,2026-05-09T08:40:46,,1
REP-PRG-11301,Garbage Accumulation,25.379917,81.855483,Naini Industrial Area,Moderate,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11301.jpg,2026-03-12T15:29:35,2026-03-17T15:29:35,0
REP-PRG-11302,Pothole,25.505005,81.928524,NH-19 Bypass (Varanasi-Kanpur),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11302.jpg,2026-05-31T09:38:16,,1
REP-PRG-11303,Drainage Issues,25.434662,81.830355,Rambagh Railway Station Area,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11303.jpg,2026-04-17T08:52:33,,1
REP-PRG-11304,Pothole,25.454177,81.838199,Prayagraj Junction (Civil Lines side),Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11304.jpg,2026-01-27T03:43:32,,1
